201607262					
TV	active	LAOSat 1	41034	1 41034U 15067A   16200.81770167 -.00000346 +00000-0 +00000-0 0  9991	2 41034 000.0335 153.4590 0002616 304.6550 261.9123 01.00272402002565
TV	active	Telstar 12V	41036	1 41036U 15068A   16201.21553834 -.00000123  00000-0  00000+0 0  9991	2 41036   0.0228 125.3694 0002019   7.2879 227.3563  1.00271669  2432
TV	active	Express AMU1	41191	1 41191U 15082A   16201.59789516  .00000151  00000-0  00000+0 0  9998	2 41191   0.0216  23.5463 0002406  89.8990  75.6906  1.00270879  2217
tv	active	SES-9	41380	1 41380U 16013A   16201.77132641 -.00000350  00000-0  00000+0 0  9996	2 41380   0.0370 289.1744 0001885 179.5732 215.2239  1.00271542  1455
tv	active	EUTE 65W	41382	1 41382U 16014A   16201.35454479 -.00000281  00000-0  00000+0 0  9992	2 41382   0.0339  20.3416 0001634  95.8878 243.7840  1.00272538  1355
TV	active	JCSAT-14	41471	1 41471U 16028A   16200.74739846 -.00000169  00000-0  00000+0 0  9997	2 41471   0.0586 255.1119 0002656 219.0488 245.8637  1.00271163   795
TV	active	THAICOM 8	41552	1 41552U 16031A   16201.95378287 -.00000127  00000-0  00000+0 0  9997	2 41552   0.0564  40.6820 0003776  39.8507 279.5064  1.00273060   494
TV	active	INTELSAT 31	41581	1 41581U 16035A   16201.48985975 -.00000170 +00000-0 +00000-0 0  9998	2 41581 000.0642 231.9851 0003914 288.9247 199.1015 01.01327131000419
TV	active	EUTELSAT 117W B	41589	1 41589U 16038B   16202.29166667 -.00000359  00000-0  00000+0 0  9996	2 41589  15.4319 310.0120 7600923 177.5197 154.1698  1.08609887   408
TV	active	ECHOSTAR 18	41592	1 41592U 16039B   16201.36014270 -.00000276 +00000-0 +00000-0 0  9999	2 41592 000.0507 199.9001 0002423 265.6070 254.5162 01.00270297000330
TV, communications	active	Optus B3	23227	1 23227U 94055A   16202.50871741 -.00000087  00000-0  00000+0 0  9998	2 23227   6.8693  52.6701 0003043  76.4851 156.8980  1.00272788 80158
TV, communications	active	Brasilsat B4	26469	1 26469U 00046A   16200.40945056 -.00000214 +00000-0 +00000-0 0  9997	2 26469 000.9682 087.2102 0002874 024.8116 248.0050 01.00269590058663
TV, communications	active	Intelsat 12	26590	1 26590U 00068A   16201.59617914 +.00000132 +00000-0 +00000-0 0  9994	2 26590 000.0474 239.4562 0002815 257.2642 060.6903 01.00272608015426
TV, communications	active	Telstar 11N	34111	1 34111U 09009A   16202.24884265 -.00000256  00000-0  00000+0 0  9991	2 34111   0.0223  59.4959 0003418  52.7775 238.2074  1.00272287 27126
Tv, communications, data	active	Intelsat 29e	41308	1 41308U 16004A   16201.31252008 -.00000286  00000-0  00000+0 0  9994	2 41308   0.0161  29.6118 0002323  89.9737 240.4376  1.00267537  1868
TV, communications, data, radio	active	Intelsat 9	26451	1 26451U 00043A   16202.19083189 -.00000277  00000-0  00000+0 0  9991	2 26451   2.8823  73.0079 0002399  42.9432 208.0354  1.00273772 58550
TV, communications, data, radio	active	Directv 9S	29494	1 29494U 06043A   16202.38977641 -.00000119  00000-0  00000+0 0  9998	2 29494   0.0158  81.3867 0003400  36.8964 219.5229  1.00270510 35813
TV, communications, military	active	YAHSAT 1A	37393	1 37393U 11016B   16201.59837987 +.00000096 +00000-0 +00000-0 0  9995	2 37393 000.0251 065.1473 0001472 039.8788 100.7143 01.00272280006114
TV, communications, military	active	Express AM8	40895	1 40895U 15048A   16202.36908959 -.00000117  00000-0  00000+0 0  9993	2 40895   0.0360 221.1779 0000208 308.8059 247.4400  1.00271636  3098
TV, communications, military, radio	active	Express AM33	32478	1 32478U 08003A   16202.74046846 -.00000287  00000-0  00000+0 0  9992	2 32478   0.0535 234.6439 0000492 340.4246  86.9229  1.00271210 31338
tv, data	active	INMARSAT 3-F5	25153	1 25153U 98006B   16202.19781914 -.00000293  00000-0  00000+0 0  9994	2 25153   1.9164  74.5504 0005038  50.0294 191.0681  1.00270687 67606
tv, data	active	INTELSAT 805	25371	1 25371U 98037A   16202.44075052 -.00000036  00000-0  00000+0 0  9992	2 25371   0.0124 348.9488 0003285 126.9879 150.3616  1.00271998 66271
TV, data	active	N-SAT-110	26559	1 26559U 00060A   16201.51506037 -.00000356 +00000-0 +00000-0 0  9995	2 26559 000.0409 265.3326 0000072 097.4931 230.3848 01.00270775004989
TV, data	active	Eutelsat 5 West A	27460	1 27460U 02035A   16202.18524468 -.00000048  00000-0  00000+0 0  9990	2 27460   0.0455 340.2345 0005275 136.3424 243.4737  1.00272133 51463
TV, data	active	Thaicom 4	28786	1 28786U 05028A   16201.79627763 -.00000368 +00000-0 +00000-0 0  9991	2 28786 000.0167 039.8000 0002624 078.6619 225.6869 01.00270675015987
TV, data	active	Telkom 2	28902	1 28902U 05046A   16201.79623953 -.00000368 +00000-0 +00000-0 0  9998	2 28902 000.0248 264.6907 0001123 226.3928 211.5565 01.00272039039146
TV, data	active	Intelsat 25 (Protostar 1)	33153	1 33153U 08034A   16201.26125519 -.00000228  00000-0  00000+0 0  9993	2 33153   0.0407 251.1705 0003029 219.0718 249.7869  1.00271053 29332
TV, data	active	AMC 21	33275	1 33275U 08038B   16201.56358106  .00000031  00000-0  00000+0 0  9996	2 33275   0.0331 312.7326 0002998 170.2032 252.8253  1.00272961 29170
TV, data	active	Hylas 1	37237	1 37237U 10065A   16202.36570448 -.00000239  00000-0  00000+0 0  9996	2 37237   0.0332 339.4210 0001786 137.7493 279.5854  1.00271464 20726
TV, data	active	Hylas 2	38741	1 38741U 12043B   16201.08804353  .00000150  00000-0  00000+0 0  9999	2 38741   0.0144 356.9919 0002002 124.9111 238.1132  1.00273483 14552
TV, data	active	Asiasat 8	40107	1 40107U 14046A   16202.73799278 -.00000339  00000-0  00000+0 0  9995	2 40107   0.0139 336.2973 0001440 162.8453 170.7443  1.00269000  7212
TV, data	active	Asiasat 6	40141	1 40141U 14052A   16201.96113053 -.00000367  00000-0  00000+0 0  9996	2 40141   0.0092  67.2952 0000761  43.2793 293.5084  1.00271402  6875
TV, data	active	Thor 7	40613	1 40613U 15022A   16202.17308256 -.00000014  00000-0  00000+0 0  9992	2 40613   0.0056  81.5328 0002890  37.5297 240.9665  1.00269926  4535
TV, data, communications	active	Intelsat 26 (JCSAT 4)	24732	1 24732U 97007A   16202.09611126  .00000016  00000-0  00000+0 0  9994	2 24732   6.9366  52.5287 0003483  68.4704 274.0775  1.00271923 70987
TV, data, communications	active	Superbird B2	26095	1 26095U 00012A   16201.83205228 -.00000097  00000-0  00000+0 0  9991	2 26095   0.0449 249.3948 0001632 229.7990 280.3851  1.00271800 60147
TV, data, communications	active	Astra 2D	26638	1 26638U 00081A   16201.21343524 +.00000062 +00000-0 +00000-0 0  9996	2 26638 003.0060 071.6016 0002035 038.1012 321.7757 01.00270563016612
TV, data, communications	active	Inmarsat-4F1	28628	1 28628U 05009A   16199.80015346 -.00000263  00000-0  00000+0 0  9994	2 28628   2.8296   7.3198 0002658 116.4987 243.7695  1.00272094 41376
TV, data, communications	active	Inmarsat-4F2	28899	1 28899U 05044A   16201.01794608  .00000008  00000-0  00000+0 0  9991	2 28899   2.5096   7.2384 0002511 120.6781 239.6639  1.00271993 39202
tv, data, communications	active	EUTELSAT 9B	41310	1 41310U 16005A   16201.14899395 +.00000058 +00000-0 +00000-0 0  9992	2 41310 000.0505 170.3136 0001356 222.1660 327.5252 01.00274824001821
TV, data, communications, gps	active	Inmarsat-3F1	23839	1 23839U 96020A   16201.85982878 +.00000002 +00000-0 +00000-0 0  9999	2 23839 003.3516 069.0799 0005459 045.7475 197.2592 01.00271177074024
TV, data, communications, gps	active	Inmarsat-3F2	24307	1 24307U 96053A   16202.16956735 -.00000130  00000-0  00000+0 0  9996	2 24307   1.9540  79.4108 0004467  35.6403 228.8528  1.00271139 72736
TV, data, communications, gps	active	Inmarsat-3F3	24674	1 24674U 96070A   16202.44100208  .00000031  00000-0  00000+0 0  9998	2 24674   2.7809  73.4158 0004313  48.7636 153.3057  1.00272651 71673
TV, data, communications, gps	active	Inmarsat-3F4	24819	1 24819U 97027A   16201.79310718 +.00000092 +00000-0 +00000-0 0  9996	2 24819 005.1810 059.4735 0007838 001.4580 202.7871 00.99496615070045
TV, data, communications, gps	active	Inmarsat-4F3	33278	1 33278U 08039A   16202.23870084 -.00000140  00000-0  00000+0 0  9991	2 33278   3.0173 358.1572 0002626 126.6656 161.5540  1.00271516 28979
TV, data, radio	active	NSS 6	27603	1 27603U 02057A   16201.79561443 -.00000275 +00000-0 +00000-0 0  9996	2 27603 000.0167 045.2191 0001301 071.8350 202.3710 01.00271672049807
TV, data, radio	active	Badr 4	29526	1 29526U 06051A   16202.23306516  .00000139  00000-0  00000+0 0  9995	2 29526   0.0501 335.6109 0001626 101.6949 331.0108  1.00271361 35605
TV, data, radio	active	Badr 6	33154	1 33154U 08034B   16201.79375442  .00000140  00000-0  00000+0 0  9996	2 33154   0.0517  28.7147 0005081  63.6147 157.4397  1.00275945 29461
TV, data, radio	active	SES 7	34941	1 34941U 09027A   16201.77132641 -.00000350  00000-0  00000+0 0  9998	2 34941   0.0274  61.6161 0000438 153.9522 108.3357  1.00272268 26327
TV, data, radio	active	SES 3	37748	1 37748U 11035A   16202.06949079 -.00000107  00000-0  00000+0 0  9992	2 37748   0.0567 278.9921 0002705 197.3800 103.9125  1.00272784 18404
TV, gps	active	Galaxy 15	28884	1 28884U 05041A   16201.62810319  .00000074  00000-0  00000+0 0  9990	2 28884   0.0243 312.6251 0001073 165.5911 272.7306  1.00271227 39337
TV, gps	active	GSAT 8	37605	1 37605U 11022A   16202.16753719  .00000080  00000-0  00000+0 0  9994	2 37605   0.0511  98.4111 0002842 152.6404 162.6473  1.00271810 18954
TV, gps	active	GSAT 10	38779	1 38779U 12051B   16200.94402019 -.00000169 +00000-0 +00000-0 0  9998	2 38779 000.0737 098.0424 0002266 003.4953 258.4843 01.00270325013817
TV, military	active	Koreasat 5	29349	1 29349U 06034A   16202.40587242 -.00000364  00000-0  00000+0 0  9996	2 29349   0.0167  81.4412 0001302  26.2064  90.1226  1.00270816 36340
TV, military	active	STAR ONE C1	32293	1 32293U 07056A   16201.35404815 -.00000281  00000-0  00000+0 0  9998	2 32293   0.0115   9.2790 0002438 108.6828 242.0629  1.00270756 31811
TV, military	active	Turksat 4A	39522	1 39522U 14007A   16202.05486041  .00000141  00000-0  00000+0 0  9997	2 39522   0.0699 267.5958 0001307 259.2867 193.1172  1.00270332  8920
TV, military, communications	active	Yahsat 1B	38245	1 38245U 12016A   16201.04207637 +.00000122 +00000-0 +00000-0 0  9996	2 38245 000.0192 056.3099 0001371 025.6826 278.0230 01.00271034009334
TV, radio	active	Intelsat 701	22871	1 22871U 93066A   16202.11955130 -.00000223  00000-0  00000+0 0  9997	2 22871   3.5655  68.8136 0003287  43.9111 199.1121  1.00271936 83067
TV, radio	active	AMC 3	24936	1 24936U 97050A   16201.49561929 -.00000277 +00000-0 +00000-0 0  9997	2 24936 000.0494 271.0222 0001224 216.5770 281.5235 01.00270668016144
TV, radio	active	AMC 4	25954	1 25954U 99060A   16201.35964636 -.00000277  00000-0  00000+0 0  9997	2 25954   0.0100  11.0204 0002817  97.4503 251.5566  1.00269498 61198
TV, radio	active	NSS 11	26554	1 26554U 00059A   16201.77132641 -.00000349  00000-0  00000+0 0  9993	2 26554   0.0506 279.9988 0002809 196.2978 207.5501  1.00269474 57890
TV, radio	active	AMC 6	26580	1 26580U 00067A   16201.43771530 -.00000264  00000-0  00000+0 0  9996	2 26580   0.0238 336.8664 0003182 147.3536 259.0071  1.00272701 57696
TV, radio	active	Intelsat 904	27380	1 27380U 02007A   16201.91679039 +.00000044 +00000-0 +00000-0 0  9991	2 27380 000.0475 274.7701 0003418 208.5844 204.8101 01.00272484015474
TV, radio	active	Intelsat 903	27403	1 27403U 02016A   16202.43280895 -.00000244  00000-0  00000+0 0  9995	2 27403   0.0179  51.5027 0002970  69.5957 298.8309  1.00270684 52367
TV, radio	active	NSS 7	27414	1 27414U 02019A   16200.46535395 -.00000159  00000-0  00000+0 0  9994	2 27414   1.2055  84.9129 0002599  32.0553 327.2401  1.00272423 52253
TV, radio	active	Galaxy 3C	27445	1 27445U 02030A   16200.43988531 -.00000154  00000-0  00000+0 0  9997	2 27445   0.0217 325.7874 0001748  13.5392  20.6629  1.00270687 51656
TV, radio	active	Intelsat 907	27683	1 27683U 03007A   16201.25019919 -.00000207  00000-0  00000+0 0  9991	2 27683   0.0169  35.8993 0003158  83.6136 240.5186  1.00271118 49094
TV, radio	active	Galaxy 12	27715	1 27715U 03013B   16202.44248094  .00000053  00000-0  00000+0 0  9992	2 27715   0.0506 250.2126 0002350 245.9850 192.7149  1.00271366 48715
TV, radio	active	Asiasat 4	27718	1 27718U 03014A   16202.47823374 -.00000365  00000-0  00000+0 0  9996	2 27718   0.0095  52.7511 0001420  24.5583 155.6704  1.00272913 48630
TV, radio	active	Galaxy 23	27854	1 27854U 03034A   16201.29440763  .00000009  00000-0  00000+0 0  9999	2 27854   0.0181  60.9797 0002796  60.0194 161.4941  1.00272409 52244
TV, radio	active	Yamal 202	28089	1 28089U 03053A   16202.16840403  .00000114  00000-0  00000+0 0  9990	2 28089   0.0437  82.8018 0003181  44.6076 280.5618  1.00273334 46395
TV, radio	active	AMC 11	28252	1 28252U 04017A   16202.39775256  .00000063  00000-0  00000+0 0  9994	2 28252   0.0260 334.1700 0002502 161.2741 175.3247  1.00272897 44416
TV, radio	active	Telstar 18	28364	1 28364U 04024A   16201.51577693 -.00000298  00000-0  00000+0 0  9995	2 28364   0.0128 300.6599 0002621 174.5512 146.1859  1.00271043 44251
TV, radio	active	NSS 10	28526	1 28526U 05003A   16202.37174394 -.00000256  00000-0  00000+0 0  9993	2 28526   0.0409 303.1617 0003091 179.9959 271.7886  1.00271034 42037
TV, radio	active	Galaxy 28	28702	1 28702U 05022A   16202.14084417 -.00000190  00000-0  00000+0 0  9998	2 28702   0.0169  51.2054 0001211 287.2802 281.5455  1.00271168 40536
TV, radio	active	Express AM3	28707	1 28707U 05023A   16201.57448016 -.00000326  00000-0  00000+0 0  9990	2 28707   0.0406 235.6658 0000562  16.9889 354.9294  1.00270122 40550
TV, radio	active	Insat 4A	28911	1 28911U 05049A   16201.94123364 -.00000170  00000-0  00000+0 0  9999	2 28911   0.0458 259.6528 0002072 322.5282 137.7993  1.00271820 38801
TV, radio	active	Thaicom 5	29163	1 29163U 06020B   16201.85480272 -.00000125  00000-0  00000+0 0  9993	2 29163   0.0708 264.5162 0001782 279.4760 140.2810  1.00267084 37236
TV, radio	active	Insat 4B	30793	1 30793U 07007A   16201.79557631 -.00000263 +00000-0 +00000-0 0  9991	2 30793 000.4602 089.6682 0002117 128.0413 100.1909 01.00270935005917
TV, radio	active	Astra 1L	31306	1 31306U 07016A   16202.10191843  .00000114  00000-0  00000+0 0  9990	2 31306   0.0857 298.8795 0000689 163.8276 251.4713  1.00271152 33748
TV, radio	active	ChinaSat 6B	31800	1 31800U 07031A   16202.40743074 -.00000367  00000-0  00000+0 0  9999	2 31800   0.0342  78.2789 0003047  26.7039  95.8257  1.00269989 33180
TV, radio	active	Insat 4CR	32050	1 32050U 07037A   16201.85679602 -.00000082 +00000-0 +00000-0 0  9991	2 32050 000.1057 269.5753 0004068 342.0879 068.8406 01.00272308015105
TV, radio	active	Optus D2	32252	1 32252U 07044A   16201.64658265 -.00000188  00000-0  00000+0 0  9998	2 32252   0.0384 312.8978 0002818 169.5287 200.2021  1.00271992 32144
TV, radio	active	Intelsat 11	32253	1 32253U 07044B   16202.19098734 -.00000274  00000-0  00000+0 0  9995	2 32253   0.0174 270.0941 0003117 216.0354 198.0173  1.00268078 32236
TV, radio	active	Astra 4A	32299	1 32299U 07057A   16201.79324369 +.00000027 +00000-0 +00000-0 0  9996	2 32299 000.0451 290.8314 0002826 182.0694 115.4688 01.00271555015412
TV, radio	active	Horizons 2	32388	1 32388U 07063B   16202.09820331 -.00000187  00000-0  00000+0 0  9993	2 32388   0.0097  59.9057 0003331  59.7287 298.8600  1.00271099 31595
TV, radio	active	Thor 5	32487	1 32487U 08006A   16202.30454295 -.00000015  00000-0  00000+0 0  9997	2 32487   0.0236 270.3345 0002677 213.1617 283.8947  1.00269724 30896
TV, radio	active	Nimiq 4	33373	1 33373U 08044A   16202.07435904 -.00000225  00000-0  00000+0 0  9997	2 33373   0.0210  65.7600 0002093  47.9662 129.2834  1.00270022 28548
TV, radio	active	Venesat 1	33414	1 33414U 08055A   16201.29557394 -.00000241 +00000-0 +00000-0 0  9995	2 33414 000.0284 125.0237 0002494 040.0309 160.8303 01.00269588028387
TV, radio	active	Astra 1M	33436	1 33436U 08057A   16201.73769647  .00000116  00000-0  00000+0 0  9995	2 33436   0.0488 257.7007 0005278 233.1137  91.9003  1.00276487 28187
TV, radio	active	Express AM44	33595	1 33595U 09007A   16201.85099175 -.00000093 +00000-0 +00000-0 0  9998	2 33595 000.0312 223.5299 0000726 326.5359 043.3469 01.00272174027263
TV, radio	active	AsiaSat 5	35696	1 35696U 09042A   16201.79672243 -.00000312  00000-0  00000+0 0  9990	2 35696   0.0110  45.3467 0002068  31.9068 248.0730  1.00273888 25373
TV, radio	active	Optus D3	35756	1 35756U 09044B   16201.51627243 -.00000152 +00000-0 +00000-0 0  9992	2 35756 000.0388 008.2546 0003353 085.1802 186.1629 01.00271145025270
TV, radio	active	Nimiq 5	35873	1 35873U 09050A   16202.07458772 -.00000262  00000-0  00000+0 0  9991	2 35873   0.0448 254.5932 0002264 221.6017 136.2355  1.00271100 25067
TV, radio	active	NSS 12	36032	1 36032U 09058A   16201.01611359 +.00000067 +00000-0 +00000-0 0  9995	2 36032 000.0329 310.9454 0002562 166.5312 242.5462 01.00272467024656
TV, radio	active	Thor 6	36033	1 36033U 09058B   16202.24036153 -.00000016  00000-0  00000+0 0  9999	2 36033   0.0086 261.4780 0002429 242.8255 239.8235  1.00270627 24670
TV, radio	active	SES 1	36516	1 36516U 10016A   16202.44320512 -.00000120  00000-0  00000+0 0  9994	2 36516   0.0426 291.3734 0001959 178.4690 247.3550  1.00271933 22852
TV, radio	active	Nilesat 201	36830	1 36830U 10037A   16201.80493461 -.00000063  00000-0  00000+0 0  9995	2 36830   0.0533 202.9366 0006017 267.3764 110.4692  1.00271665 21992
TV, radio	active	ChinaSat 6A	37150	1 37150U 10042A   16202.40183576 -.00000359  00000-0  00000+0 0  9995	2 37150   0.0218 116.4776 0002352 319.2584 132.5893  1.00274564 21615
TV, radio	active	Intelsat 17	37238	1 37238U 10065B   16201.85012133 -.00000007  00000-0  00000+0 0  9995	2 37238   0.0387 256.7238 0002260 228.6533 184.7042  1.00272543 20625
TV, radio	active	ST 2	37606	1 37606U 11022B   16202.53818697 -.00000216  00000-0  00000+0 0  9995	2 37606   0.0139  56.2116 0001704  78.4633  85.8114  1.00266375 18962
TV, radio	active	Astra 1N	37775	1 37775U 11041A   16201.07549116  .00000116  00000-0  00000+0 0  9996	2 37775   0.0497   6.8576 0004705  82.1084 254.7065  1.00274305 18091
TV, radio	active	Arabsat 5C	37810	1 37810U 11049B   16202.10191843  .00000118  00000-0  00000+0 0  9991	2 37810   0.0614 358.9163 0002901 124.6692 231.4203  1.00274806 17628
TV, radio	active	Eutelsat 7 West A	37816	1 37816U 11051A   16202.19143006 -.00000065  00000-0  00000+0 0  9999	2 37816   0.0645  36.0535 0003627  85.7277 238.2506  1.00273916 17685
TV, radio	active	Intelsat 18	37834	1 37834U 11056A   16201.57811172  .00000048  00000-0  00000+0 0  9991	2 37834   0.0174  46.4173 0002213  68.1493 211.3327  1.00272300 17555
TV, radio	active	Asiasat 7	37933	1 37933U 11069A   16202.73799278 -.00000340  00000-0  00000+0 0  9992	2 37933   0.0242 276.5232 0001860 165.9409 227.6327  1.00269780 17180
TV, radio	active	Intelsat 23	38867	1 38867U 12057A   16201.32082323 -.00000289 +00000-0 +00000-0 0  9990	2 38867 000.0203 278.8090 0001667 201.2711 239.9330 01.00270325013718
TV, radio	active	Amazonas 3	39078	1 39078U 13006A   16201.34290592 -.00000287  00000-0  00000+0 0  9998	2 39078   0.0610 240.2567 0004808 314.1687 165.5574  1.00284036 12675
TV, radio	active	SES 6	39172	1 39172U 13026A   16202.18792626 -.00000267  00000-0  00000+0 0  9991	2 39172   0.0202  34.2156 0002331  84.6775 206.6342  1.00270725 11442
TV, radio	active	Astra 2E	39285	1 39285U 13056A   16202.09239338  .00000145  00000-0  00000+0 0  9999	2 39285   0.0502 357.6738 0002637 112.3052 250.0459  1.00271595 10306
TV, radio	active	Yamal 401	40345	1 40345U 14082A   16202.42522331 -.00000234  00000-0  00000+0 0  9993	2 40345   0.0484 135.7751 0000622 163.5548 242.2967  1.00270329  6120
TV, radio	active	Star One C4	40733	1 40733U 15034B   16201.36787671 -.00000269  00000-0  00000+0 0  9992	2 40733   0.0251 350.7646 0001470  98.5826 270.6662  1.00271098  3749
TV, radio	active	ABS 2A	41588	1 41588U 16038A   16202.29166667 -.00000374  00000-0  00000+0 0  9992	2 41588  16.2839 309.3750 7697214 178.3095 310.3651  1.10764995   408
TV, radio ,data, communications	active	Star One C3	38991	1 38991U 12062A   16202.07453435 -.00000254  00000-0  00000+0 0  9994	2 38991   0.0437 250.7913 0001769 244.5501 114.7833  1.00270347 13563
TV, radio, communications	active	HellasSat 2	27811	1 27811U 03020A   16202.16945271  .00000147  00000-0  00000+0 0  9991	2 27811   0.0176  45.9335 0004861  71.7067 280.7273  1.00269452 48056
TV, radio, communications	active	Vinasat 1	32767	1 32767U 08018A   16200.80845398 -.00000332  00000-0  00000+0 0  9994	2 32767   0.0460 278.8865 0001930 211.8476 229.2793  1.00272367 30301
TV, radio, communications	active	Galaxy 19	33376	1 33376U 08045A   16201.44272307 -.00000143  00000-0  00000+0 0  9996	2 33376   0.0149  40.3753 0003401  76.8854 242.7739  1.00269321 28543
Tv, radio, communications, data	active	BELINTERSAT 1	41238	1 41238U 16001A   16201.92173053 +.00000102 +00000-0 +10000-3 0  9993	2 41238 000.0367 272.1003 0002081 186.8125 222.5441 01.00269362001980
TV, radio, communications, military	active	Express AM5	39487	1 39487U 13077A   16202.53337941 -.00000286  00000-0  00000+0 0  9991	2 39487   0.0332 144.3793 0000690 212.2166 274.2106  1.00271987 10083
TV, radio, data	active	Horizons 1	27954	1 27954U 03044A   16200.67647255 +.00000045 +00000-0 +00000-0 0  9998	2 27954 000.0217 062.6666 0001328 313.1095 037.6169 01.00270814010272
TV, radio, data	active	Intelsat 14	36097	1 36097U 09064A   16201.29864028 -.00000278  00000-0  00000+0 0  9990	2 36097   0.0186  29.1219 0002586  92.1481 238.7553  1.00269503 24412
TV, radio, data	active	Eutelsat 21B	38992	1 38992U 12062B   16201.11417381  .00000126  00000-0  00000+0 0  9996	2 38992   0.0632 358.7431 0001598 135.1063 226.1606  1.00274821 13571
TV, radio, data	active	ARSAT 1	40272	1 40272U 14062B   16202.07461058 -.00000265  00000-0  00000+0 0  9993	2 40272   0.0556 252.4639 0001322 232.4138 128.4563  1.00271244  6595
TV, radio, data, communications	active	Intelsat 10-02	28358	1 28358U 04022A   16202.24036153 -.00000017  00000-0  00000+0 0  9997	2 28358   0.0151  89.3517 0000816 352.0201 302.6113  1.00271023 44343
TV, radio, data, communications	active	Intelsat 22	38098	1 38098U 12011A   16200.97423959 -.00000062 +00000-0 +00000-0 0  9999	2 38098 000.0174 012.5905 0001676 122.6928 224.7269 01.00271009015541
TV, radio, data, communications	active	Intelsat 20	38740	1 38740U 12043A   16201.98133882 -.00000029  00000-0  00000+0 0  9995	2 38740   0.0206  43.9272 0000551 313.1418   2.9307  1.00269539 14541
TV, radio, data, military, communications	active	Star One C2	32768	1 32768U 08018B   16201.36786867 -.00000269  00000-0  00000+0 0  9991	2 32768   0.0167 139.0177 0002482   4.8614 216.1377  1.00269122 30259
TV,data, communications	active	Optus 10	40146	1 40146U 14054A   16201.71690842 -.00000079  00000-0  00000+0 0  9992	2 40146   0.0274  77.6533 0001708  42.2236 240.1365  1.00271878  6838
TV. military, communications	active	Optus C1	27831	1 27831U 03028B   16201.64566816 -.00000152  00000-0  00000+0 0  9994	2 27831   0.0212 248.7636 0004187 247.8612 189.6865  1.00270264 48023
weather	active	METEOSAT 8 (MSG 1)	27509	1 27509U 02040B   16202.06631098  .00000078  00000-0  00000+0 0  9997	2 27509   4.2594  59.6287 0000563 144.1660 128.8439  1.00395153 50964
weather	active	KALPANA 1 (METSAT 1)	27525	1 27525U 02043A   16201.12822983 -.00000089 +00000-0 +00000-0 0  9993	2 27525 005.7868 057.4946 0012176 218.9334 140.9936 01.00272131050766
weather	active	INSAT 3A	27714	1 27714U 03013A   16201.79557631 -.00000263 +00000-0 +00000-0 0  9993	2 27714 000.0509 099.2470 0007487 358.8917 219.7876 01.00273067048609
weather	active	MTSAT-1R	28622	1 28622U 05006A   16201.90065696 -.00000224 +00000-0 +00000-0 0  9991	2 28622 001.0941 084.0181 0013478 206.9574 097.0055 00.98914846008211
weather	active	METEOSAT 9 (MSG 2)	28912	1 28912U 05049B   16202.06615994  .00000055  00000-0  00000+0 0  9990	2 28912   1.5604  68.6440 0000538 306.5753 316.0953  1.00269756 38782
weather	active	MTSAT-2	28937	1 28937U 06004A   16201.65152949 -.00000248 +00000-0 +00000-0 0  9995	2 28937 000.0155 063.8139 0003710 048.3373 205.2664 01.00269747038193
weather	active	GOES 13	29155	1 29155U 06018A   16200.38580591 -.00000249  00000-0  00000+0 0  9990	2 29155   0.1219 264.1922 0005954 192.1295 263.7430  1.00260206 37210
weather	active	FENGYUN 2D	29640	1 29640U 06053A   16201.96320272 -.00000368 +00000-0 +10000-3 0  9998	2 29640 003.8390 066.1085 0001624 202.9875 139.0910 01.00260759035267
weather	active	FENGYUN 2E	33463	1 33463U 08066A   16202.02958985 -.00000204  00000-0  00000+0 0  9992	2 33463   1.5648  63.3299 0003575 198.2846 133.4698  1.00278085 27795
weather	active	GOES 14	35491	1 35491U 09033A   16202.46128469 -.00000097  00000-0  00000+0 0  9994	2 35491   0.3080  97.5161 0004643 103.4392 159.0216  1.00272546 25876
weather	active	GOES 15	36411	1 36411U 10008A   16201.54876173 +.00000084 +00000-0 +00000-0 0  9997	2 36411 000.2399 098.7261 0000574 027.8832 233.3922 01.00278708023382
weather	active	ELEKTRO-L	37344	1 37344U 11001A   16202.09611126  .00000093  00000-0  00000+0 0  9992	2 37344   1.7674  79.3359 0034116  81.2572 234.6124  0.99710835 20178
weather	active	FENGYUN 2F	38049	1 38049U 12002A   16202.36784604 -.00000363  00000-0  00000+0 0  9990	2 38049   1.0476  75.8665 0003147 183.5934 283.7050  1.00270763 16603
weather	active	METEOSAT 10 (MSG 3)	38552	1 38552U 12035B   16202.17089260 -.00000010  00000-0  00000+0 0  9999	2 38552   0.5055   9.7875 0001702 176.5780 173.6293  1.00268760 14938
weather	active	INSAT 3D	39216	1 39216U 13038B   16201.94380665 -.00000161  00000-0  00000+0 0  9995	2 39216   0.0542 268.4679 0000628 194.9133 256.6221  1.00272389 11011
weather	active	HIMAWARI 8	40267	1 40267U 14060A   16199.87527270 -.00000278  00000-0  00000+0 0  9991	2 40267   0.0401 102.5785 0001333   4.0116 285.3096  1.00271538  6552
weather	active	FENGYUN 2G	40367	1 40367U 14090A   16202.47790787 -.00000335  00000-0  00000+0 0  9995	2 40367   1.1209 271.2214 0003707 311.3650 352.8482  1.00269183  5759
weather	active	MSG 4	40732	1 40732U 15034A   16201.89268552 -.00000032  00000-0  00000+0 0  9999	2 40732   2.4472 255.5477 0000572  56.1263 304.2207  1.00275770  3751
